nbd_unexpected_write_count,nbd_mean_response_time_ms,nbd_std_response_time_ms,nbd_distinct_sources_count,nbd_fc3_read_count,nbd_fc6_write_count,nbd_fc16_write_count,nbd_error_count,nbd_traffic_volume,nbd_modbus_anomaly_rate,pcd_max_lnr,pcd_is_target_rtu_max_lnr,pcd_chi2_statistic,pcd_chi2_ratio,pcd_chi2_failed,pcd_target_rtu_v_residual,pcd_target_rtu_p_residual,pcd_target_rtu_is_flagged,pcd_global_bad_data_flag,pcd_voltage_pu_reported,pcd_voltage_dev_nominal,pcd_p_mw_reported,pcd_status_code,pcd_physics_network_disagreement_index,pcd_temporal_dv_dt_3tick,pcd_temporal_dp_dt_3tick,pcd_temporal_dq_dt_3tick,pcd_cross_rtu_voltage_divergence,tick,rtu_id,top_level_label,subtype_label
0.0,160.62,53.223,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.5381,0.1389,0.0,0.0,0.0,0.0,0.0,0.9641,0.0359,0.235,1.0,0.2,0.00145,0.001,0.001,0.001,1076,4,Normal,normal
0.0,160.22,53.189,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.5381,0.1389,0.0,0.0,0.0,0.0,0.0,0.954,0.046,0.286,1.0,0.0,0.00055,0.0,0.0045,0.0044,1076,5,Normal,normal
0.0,162.673,55.082,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.1775,0.1967,0.0,0.0,0.0,0.0,0.0,0.9637,0.0363,-1.546,1.0,1.5,0.00035,0.0075,0.0085,0.0057,1077,1,Normal,normal
0.0,161.077,53.871,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.1775,0.1967,0.0,0.0,0.0,0.0,0.0,0.9555,0.0445,0.663,1.0,0.1,0.00045,0.0005,0.002,0.0044,1077,2,Normal,normal
0.0,160.413,53.74,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.1775,0.1967,0.0,0.0,0.0,0.0,0.0,0.9607,0.0393,0.65,1.0,0.9,0.00095,0.0045,0.001,0.003,1077,3,Normal,normal
0.0,160.063,53.713,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.1775,0.1967,0.0,0.0,0.0,0.0,0.0,0.9578,0.0422,0.237,1.0,0.9,0.00225,0.0045,0.002,0.0059,1077,4,Normal,normal
0.0,159.7,53.646,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.1775,0.1967,0.0,0.0,0.0,0.0,0.0,0.9561,0.0439,0.285,1.0,0.5,5e-05,0.0025,0.0005,0.0006,1077,5,Normal,normal
0.0,143.542,30.414,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.4715,0.0426,0.0,0.0,0.0,0.0,0.0,0.9668,0.0332,-1.53,1.0,2.4477,0.00185,0.015,0.006,0.00477,1078,1,Normal,normal
0.0,142.602,30.433,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.4715,0.0426,0.0,0.0,0.0,0.0,0.0,0.9609,0.0391,0.647,1.0,2.1,0.00125,0.0105,0.0035,0.00085,1078,2,Normal,normal
0.0,142.075,30.547,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.4715,0.0426,0.0,0.0,0.0,0.0,0.0,0.9628,0.0372,0.65,1.0,1.2,0.0022,0.006,0.0055,0.004,1078,3,Normal,normal
0.0,141.753,30.559,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.4715,0.0426,0.0,0.0,0.0,0.0,0.0,0.9624,0.0376,0.232,1.0,0.3,0.00085,0.0015,0.0,0.0044,1078,4,Normal,normal
0.0,141.442,30.567,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.4715,0.0426,0.0,0.0,0.0,0.0,0.0,0.9567,0.0433,0.287,1.0,0.1,0.00135,0.0005,0.001,0.0042,1078,5,Normal,normal
0.0,176.795,61.178,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0503,0.0949,0.0,0.0,0.0,0.0,0.0,0.9653,0.0347,-1.515,1.0,2.4491,0.0008,0.0155,0.0095,0.00517,1079,1,Normal,normal
0.0,175.643,60.811,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0503,0.0949,0.0,0.0,0.0,0.0,0.0,0.9586,0.0414,0.638,1.0,2.4181,0.00155,0.0125,0.007,0.0029,1079,2,Normal,normal
0.0,174.843,60.684,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0503,0.0949,0.0,0.0,0.0,0.0,0.0,0.9617,0.0383,0.638,1.0,1.2,0.0005,0.006,0.004,0.0036,1079,3,Normal,normal
0.0,174.453,60.615,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0503,0.0949,0.0,0.0,0.0,0.0,0.0,0.9601,0.0399,0.228,1.0,0.9,0.00115,0.0045,0.005,0.0052,1079,4,Normal,normal
0.0,174.15,60.604,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0503,0.0949,0.0,0.0,0.0,0.0,0.0,0.9577,0.0423,0.284,1.0,0.1,0.0008,0.0005,0.0025,0.0009,1079,5,Normal,normal
0.0,168.385,65.437,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.8401,0.1662,0.0,0.0,0.0,0.0,0.0,0.9639,0.0361,-1.501,1.0,2.449,0.00145,0.0145,0.011,0.00413,1080,1,Normal,normal
0.0,166.747,65.443,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.8401,0.1662,0.0,0.0,0.0,0.0,0.0,0.9563,0.0437,0.635,1.0,1.2,0.0023,0.006,0.003,0.00505,1080,2,Normal,normal
0.0,165.727,65.459,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.8401,0.1662,0.0,0.0,0.0,0.0,0.0,0.9611,0.0389,0.628,1.0,2.2,0.00085,0.011,0.003,0.0028,1080,3,Normal,normal
0.0,165.227,65.473,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.8401,0.1662,0.0,0.0,0.0,0.0,0.0,0.9619,0.0381,0.236,1.0,0.4,0.00025,0.002,0.0025,0.002,1080,4,Normal,normal
0.0,164.92,65.464,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.8401,0.1662,0.0,0.0,0.0,0.0,0.0,0.9588,0.0412,0.277,1.0,1.0,0.00105,0.005,0.0015,0.0025,1080,5,Normal,normal
0.0,178.657,60.168,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0295,0.1833,0.0,0.0,0.0,0.0,0.0,0.9657,0.0343,-1.461,1.0,2.36,0.0002,0.027,0.015,0.00487,1081,1,Normal,normal
0.0,176.547,60.516,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0295,0.1833,0.0,0.0,0.0,0.0,0.0,0.9593,0.0407,0.619,1.0,1.9,0.00035,0.0095,0.0045,0.0014,1081,2,Normal,normal
0.0,175.593,60.517,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0295,0.1833,0.0,0.0,0.0,0.0,0.0,0.9631,0.0369,0.614,1.0,2.4,0.0007,0.012,0.0095,0.0026,1081,3,Normal,normal
0.0,175.075,60.557,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0295,0.1833,0.0,0.0,0.0,0.0,0.0,0.9601,0.0399,0.222,1.0,0.6,0.0,0.003,0.0025,0.0056,1081,4,Normal,normal
0.0,174.762,60.552,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0295,0.1833,0.0,0.0,0.0,0.0,0.0,0.9557,0.0443,0.273,1.0,1.1,0.001,0.0055,0.0055,0.0036,1081,5,Normal,normal
0.0,173.098,63.906,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.5441,0.0491,0.0,0.0,0.0,0.0,0.0,0.9692,0.0308,-1.433,1.0,2.4369,0.00265,0.034,0.0205,0.00637,1082,1,Normal,normal
0.0,170.982,64.139,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.5441,0.0491,0.0,0.0,0.0,0.0,0.0,0.9616,0.0384,0.614,1.0,2.1,0.00265,0.0105,0.011,0.00285,1082,2,Normal,normal
0.0,169.985,64.125,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.5441,0.0491,0.0,0.0,0.0,0.0,0.0,0.9618,0.0382,0.608,1.0,2.0,0.00035,0.01,0.008,0.0074,1082,3,Normal,normal
0.0,169.442,64.161,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.5441,0.0491,0.0,0.0,0.0,0.0,0.0,0.9651,0.0349,0.217,1.0,1.9,0.0016,0.0095,0.0075,0.0041,1082,4,Normal,normal
0.0,169.097,64.177,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.5441,0.0491,0.0,0.0,0.0,0.0,0.0,0.9597,0.0403,0.267,1.0,1.0,0.00045,0.005,0.004,0.0019,1082,5,Normal,normal
0.0,135.337,24.521,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.2001,0.1084,0.0,0.0,0.0,0.0,0.0,0.9706,0.0294,-1.388,1.0,2.4276,0.00245,0.0365,0.025,0.00623,1083,1,Normal,normal
0.0,133.45,24.643,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.2001,0.1084,0.0,0.0,0.0,0.0,0.0,0.9646,0.0354,0.583,1.0,2.2608,0.00265,0.018,0.0115,0.00055,1083,2,Normal,normal
0.0,132.708,24.762,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.2001,0.1084,0.0,0.0,0.0,0.0,0.0,0.963,0.037,0.589,1.0,2.346,5e-05,0.0125,0.0095,0.0076,1083,3,Normal,normal
0.0,132.187,24.878,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.2001,0.1084,0.0,0.0,0.0,0.0,0.0,0.9655,0.0345,0.205,1.0,1.7,0.0027,0.0085,0.006,0.0051,1083,4,Normal,normal
0.0,131.83,24.915,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.2001,0.1084,0.0,0.0,0.0,0.0,0.0,0.9597,0.0403,0.258,1.0,1.5,0.002,0.0075,0.0055,0.0049,1083,5,Normal,normal
0.0,135.302,24.55,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.2199,0.1102,0.0,0.0,0.0,0.0,0.0,0.9699,0.0301,-1.357,1.0,2.4358,0.00035,0.038,0.0215,0.00593,1084,1,Normal,normal
0.0,133.778,24.362,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.2199,0.1102,0.0,0.0,0.0,0.0,0.0,0.961,0.039,0.57,1.0,2.3839,0.0003,0.022,0.0115,0.0052,1084,2,Normal,normal
0.0,133.2,24.33,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.2199,0.1102,0.0,0.0,0.0,0.0,0.0,0.9656,0.0344,0.575,1.0,2.4402,0.0019,0.0165,0.009,0.0043,1084,3,Normal,normal
0.0,132.738,24.389,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.2199,0.1102,0.0,0.0,0.0,0.0,0.0,0.9653,0.0347,0.211,1.0,0.6,0.0001,0.003,0.003,0.0046,1084,4,Normal,normal
0.0,132.343,24.46,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.2199,0.1102,0.0,0.0,0.0,0.0,0.0,0.9625,0.0375,0.251,1.0,1.6,0.0014,0.008,0.006,0.0015,1084,5,Normal,normal
0.0,135.592,24.17,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.8191,0.2546,0.0,0.0,0.0,0.0,0.0,0.9718,0.0282,-1.296,1.0,2.4072,0.0006,0.046,0.027,0.0067,1085,1,Normal,normal
0.0,134.567,24.302,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.8191,0.2546,0.0,0.0,0.0,0.0,0.0,0.9621,0.0379,0.551,1.0,2.4353,0.00125,0.016,0.0105,0.0064,1085,2,Normal,normal
0.0,134.07,24.375,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.8191,0.2546,0.0,0.0,0.0,0.0,0.0,0.9638,0.0362,0.55,1.0,2.4176,0.0004,0.0195,0.012,0.008,1085,3,Normal,normal
0.0,133.635,24.475,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.8191,0.2546,0.0,0.0,0.0,0.0,0.0,0.9694,0.0306,0.198,1.0,0.7,0.00195,0.0035,0.005,0.0024,1085,4,Normal,normal
0.0,133.25,24.581,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.8191,0.2546,0.0,0.0,0.0,0.0,0.0,0.9652,0.0348,0.233,1.0,2.3741,0.00275,0.0125,0.0025,0.0031,1085,5,Normal,normal
0.0,135.878,23.963,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.4154,0.1279,0.0,0.0,0.0,0.0,0.0,0.968,0.032,-1.273,1.0,2.37,0.00095,0.042,0.0305,0.0025,1086,1,Normal,normal
0.0,134.927,24.046,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.4154,0.1279,0.0,0.0,0.0,0.0,0.0,0.9636,0.0364,0.533,1.0,2.4492,0.0013,0.0185,0.0065,0.00135,1086,2,Normal,normal
0.0,134.49,24.078,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.4154,0.1279,0.0,0.0,0.0,0.0,0.0,0.9649,0.0351,0.544,1.0,2.3092,0.00035,0.0155,0.0125,0.0031,1086,3,Normal,normal
0.0,134.085,24.16,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.4154,0.1279,0.0,0.0,0.0,0.0,0.0,0.968,0.032,0.195,1.0,1.6,0.00135,0.008,0.0005,0.0,1086,4,Normal,normal
0.0,133.732,24.245,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.4154,0.1279,0.0,0.0,0.0,0.0,0.0,0.9619,0.0381,0.234,1.0,1.7,0.0003,0.0085,0.004,0.0017,1086,5,Normal,normal
0.0,135.485,23.837,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.3022,0.2983,0.0,0.0,0.0,0.0,0.0,0.9718,0.0282,-1.207,1.0,2.3594,0.0,0.0445,0.029,0.00343,1087,1,Normal,normal
0.0,134.717,23.94,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.3022,0.2983,0.0,0.0,0.0,0.0,0.0,0.9639,0.0361,0.511,1.0,2.4454,0.0009,0.02,0.011,0.00545,1087,2,Normal,normal
0.0,134.298,24.046,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.3022,0.2983,0.0,0.0,0.0,0.0,0.0,0.9675,0.0325,0.51,1.0,2.271,0.00185,0.02,0.01,0.0043,1087,3,Normal,normal
0.0,133.572,24.438,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.3022,0.2983,0.0,0.0,0.0,0.0,0.0,0.9737,0.0263,0.176,1.0,2.2,0.00215,0.011,0.0035,0.0019,1087,4,Normal,normal
0.0,133.19,24.567,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.3022,0.2983,0.0,0.0,0.0,0.0,0.0,0.9669,0.0331,0.228,1.0,0.5,0.00085,0.0025,0.0045,0.003,1087,5,Normal,normal
0.0,137.642,22.438,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.3909,0.216,0.0,0.0,0.0,0.0,0.0,0.9771,0.0229,-1.182,1.0,2.3706,0.00455,0.0455,0.029,0.00717,1088,1,Normal,normal
0.0,136.975,22.434,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.3909,0.216,0.0,0.0,0.0,0.0,0.0,0.9673,0.0327,0.502,1.0,2.3807,0.00185,0.0155,0.019,0.00365,1088,2,Normal,normal
0.0,136.318,22.626,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.3909,0.216,0.0,0.0,0.0,0.0,0.0,0.9718,0.0282,0.5,1.0,2.3364,0.00345,0.022,0.0105,0.0053,1088,3,Normal,normal
0.0,135.585,23.06,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.3909,0.216,0.0,0.0,0.0,0.0,0.0,0.9707,0.0293,0.182,1.0,1.3,0.00135,0.0065,0.006,0.0064,1088,4,Normal,normal
0.0,135.23,23.17,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.3909,0.216,0.0,0.0,0.0,0.0,0.0,0.9648,0.0352,0.216,1.0,1.8,0.00145,0.009,0.007,0.0025,1088,5,Normal,normal
0.0,135.813,22.678,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.683,0.0617,0.0,0.0,0.0,0.0,0.0,0.9725,0.0275,-1.128,1.0,2.3963,0.00035,0.0395,0.0255,0.0017,1089,1,Normal,normal
0.0,135.117,22.628,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.683,0.0617,0.0,0.0,0.0,0.0,0.0,0.9689,0.0311,0.473,1.0,2.3437,0.0025,0.019,0.011,0.00115,1089,2,Normal,normal
0.0,134.333,22.675,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.683,0.0617,0.0,0.0,0.0,0.0,0.0,0.9713,0.0287,0.482,1.0,2.4168,0.0019,0.014,0.013,0.0012,1089,3,Normal,normal
0.0,133.505,23.103,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.683,0.0617,0.0,0.0,0.0,0.0,0.0,0.9722,0.0278,0.171,1.0,0.5,0.00075,0.0025,0.003,0.0003,1089,4,Normal,normal
0.0,133.133,23.189,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.683,0.0617,0.0,0.0,0.0,0.0,0.0,0.9676,0.0324,0.208,1.0,2.0,0.00035,0.01,0.009,0.0013,1089,5,Normal,normal
0.0,135.557,22.872,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.7326,0.0662,0.0,0.0,0.0,0.0,0.0,0.9744,0.0256,-1.099,1.0,2.4133,0.00135,0.0415,0.024,0.0038,1090,1,Normal,normal
0.0,134.755,22.904,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.7326,0.0662,0.0,0.0,0.0,0.0,0.0,0.9698,0.0302,0.473,1.0,2.1213,0.00125,0.0145,0.0085,0.00155,1090,2,Normal,normal
0.0,133.957,22.953,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.7326,0.0662,0.0,0.0,0.0,0.0,0.0,0.9694,0.0306,0.46,1.0,2.4454,0.0012,0.02,0.009,0.005,1090,3,Normal,normal
0.0,133.14,23.358,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.7326,0.0662,0.0,0.0,0.0,0.0,0.0,0.9726,0.0274,0.163,1.0,1.9,0.00095,0.0095,0.009,0.0018,1090,4,Normal,normal
0.0,132.783,23.431,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.7326,0.0662,0.0,0.0,0.0,0.0,0.0,0.9683,0.0317,0.207,1.0,0.9,0.00175,0.0045,0.006,0.0015,1090,5,Normal,normal
0.0,133.605,21.348,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.4347,0.2199,0.0,0.0,0.0,0.0,0.0,0.9772,0.0228,-1.055,1.0,2.4324,0.00235,0.0365,0.0215,0.00643,1091,1,Normal,normal
0.0,132.502,21.439,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.4347,0.2199,0.0,0.0,0.0,0.0,0.0,0.9716,0.0284,0.446,1.0,2.1213,0.00135,0.0135,0.0115,0.00245,1091,2,Normal,normal
0.0,131.585,21.52,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.4347,0.2199,0.0,0.0,0.0,0.0,0.0,0.9694,0.0306,0.46,1.0,2.1213,0.00095,0.011,0.0,0.0078,1091,3,Cyber Intrusion,replay
0.0,130.765,21.953,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.4347,0.2199,0.0,0.0,0.0,0.0,0.0,0.9713,0.0287,0.155,1.0,1.6,0.00045,0.008,0.0015,0.0059,1091,4,Normal,normal
0.0,130.385,22.074,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.4347,0.2199,0.0,0.0,0.0,0.0,0.0,0.9709,0.0291,0.195,1.0,1.3,0.00165,0.0065,0.004,0.0007,1091,5,Normal,normal
0.0,131.155,22.651,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,5.6611,0.5114,0.0,0.0,0.0,0.0,0.0,0.9738,0.0262,-1.031,1.0,2.4149,0.0003,0.034,0.0195,0.00037,1092,1,Normal,normal
0.0,130.12,22.659,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,5.6611,0.5114,0.0,0.0,0.0,0.0,0.0,0.9742,0.0258,0.439,1.0,2.3194,0.0022,0.017,0.0125,0.0029,1092,2,Normal,normal
0.0,129.51,22.63,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,5.6611,0.5114,0.0,0.0,0.0,0.0,0.0,0.9694,0.0306,0.46,1.0,0.0,0.0,0.0,0.0,0.0044,1092,3,Cyber Intrusion,replay
0.0,128.757,22.974,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,5.6611,0.5114,0.0,0.0,0.0,0.0,0.0,0.9789,0.0211,0.159,1.0,0.4,0.00315,0.002,0.0025,0.0051,1092,4,Normal,normal
0.0,128.41,23.066,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,5.6611,0.5114,0.0,0.0,0.0,0.0,0.0,0.9688,0.0312,0.195,1.0,1.2,0.00025,0.006,0.0,0.0054,1092,5,Normal,normal
0.0,131.94,22.35,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.185,0.2877,0.0,0.0,0.0,0.0,0.0,0.9802,0.0198,-0.998,1.0,2.4394,0.0015,0.0285,0.019,0.00553,1093,1,Normal,normal
0.0,130.992,22.432,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.185,0.2877,0.0,0.0,0.0,0.0,0.0,0.9772,0.0228,0.423,1.0,2.3,0.0028,0.0115,0.005,0.00155,1093,2,Normal,normal
0.0,130.535,22.547,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.185,0.2877,0.0,0.0,0.0,0.0,0.0,0.9736,0.0264,0.419,1.0,2.1213,0.0021,0.0205,0.0165,0.0066,1093,3,Cyber Intrusion,replay
0.0,129.92,22.91,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.185,0.2877,0.0,0.0,0.0,0.0,0.0,0.9732,0.0268,0.148,1.0,0.7,0.00095,0.0035,0.004,0.007,1093,4,Normal,normal
0.0,129.622,23.006,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.185,0.2877,0.0,0.0,0.0,0.0,0.0,0.9711,0.0289,0.189,1.0,0.6,0.0001,0.003,0.0075,0.0061,1093,5,Normal,normal
0.0,131.04,23.006,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.7825,0.0707,0.0,0.0,0.0,0.0,0.0,0.9819,0.0181,-0.981,1.0,2.4087,0.00405,0.025,0.0185,0.0056,1094,1,Normal,normal
0.0,130.125,23.067,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.7825,0.0707,0.0,0.0,0.0,0.0,0.0,0.9749,0.0251,0.418,1.0,2.1,0.00035,0.0105,0.001,0.00375,1094,2,Normal,normal
0.0,129.653,23.187,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.7825,0.0707,0.0,0.0,0.0,0.0,0.0,0.9766,0.0234,0.417,1.0,2.17,0.0036,0.0215,0.018,0.0053,1094,3,Cyber Intrusion,replay
0.0,129.025,23.534,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.7825,0.0707,0.0,0.0,0.0,0.0,0.0,0.9774,0.0226,0.147,1.0,1.2,0.00075,0.006,0.005,0.0045,1094,4,Normal,normal
0.0,128.698,23.644,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.7825,0.0707,0.0,0.0,0.0,0.0,0.0,0.9754,0.0246,0.19,1.0,0.5,0.0033,0.0025,0.007,0.0005,1094,5,Normal,normal
0.0,122.762,20.725,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0876,0.0079,0.0,0.0,0.0,0.0,0.0,0.9801,0.0199,-0.962,1.0,2.4482,5e-05,0.018,0.013,0.0034,1095,1,Normal,normal
0.0,121.747,20.923,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0876,0.0079,0.0,0.0,0.0,0.0,0.0,0.976,0.024,0.403,1.0,2.0,0.0006,0.01,0.003,0.00095,1095,2,Normal,normal
0.0,121.283,21.025,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0876,0.0079,0.0,0.0,0.0,0.0,0.0,0.9762,0.0238,0.404,1.0,1.5,0.0013,0.0075,0.003,0.0039,1095,3,Cyber Intrusion,replay
0.0,120.662,21.249,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0876,0.0079,0.0,0.0,0.0,0.0,0.0,0.9779,0.0221,0.139,1.0,0.9,0.00235,0.0045,0.004,0.0022,1095,4,Normal,normal
0.0,120.335,21.314,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0876,0.0079,0.0,0.0,0.0,0.0,0.0,0.9738,0.0262,0.17,1.0,1.9,0.00135,0.0095,0.0025,0.0022,1095,5,Normal,normal
0.0,137.372,47.212,1.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.2174,0.0196,0.0,0.0,0.0,0.0,0.0,0.9793,0.0207,-0.955,1.0,2.3669,0.0013,0.013,0.0085,0.00217,1096,1,Normal,normal
0.0,141.692,44.687,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.2174,0.0196,0.0,0.0,0.0,0.0,0.0,0.975,0.025,0.398,1.0,2.0,5e-05,0.01,0.0045,0.0019,1096,2,Normal,normal
0.0,141.363,44.695,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.2174,0.0196,0.0,0.0,0.0,0.0,0.0,0.9778,0.0222,0.402,1.0,1.5,0.0006,0.0075,0.005,0.0015,1096,3,Normal,normal
0.0,141.115,44.687,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.2174,0.0196,0.0,0.0,0.0,0.0,0.0,0.9786,0.0214,0.144,1.0,0.3,0.0006,0.0015,0.004,0.0007,1096,4,Normal,normal
1.0,147.671,44.621,2.0,6.0,1.0,0.0,0.0,7.0,0.4286,0.0,0.0,0.2174,0.0196,0.0,0.0,0.0,0.0,0.0,0.9745,0.0255,0.174,1.0,1.6,0.00045,0.008,0.001,0.0005,1096,5,Cyber Intrusion,command_injection
0.0,136.718,47.454,1.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.6356,0.0574,0.0,0.0,0.0,0.0,0.0,0.9821,0.0179,-0.944,1.0,1.8,0.001,0.009,0.002,0.00533,1097,1,Normal,normal
